Star1_ID,Star2_ID,AngularSeparation_rad
23453,103413,0.065669574
84345,112029,0.065710424
4427,59774,0.066510589
64962,92041,0.066694162
23685,78265,0.066752455
51232,71681,0.067393291
57632,67927,0.067573781
55425,59449,0.067577038
27989,47508,0.068437595
50371,68702,0.068511122
26634,37819,0.068963622
52943,60965,0.069418507
45080,45101,0.069765794
77070,98036,0.069870494
51232,71683,0.070026643
79992,113726,0.070310338
25985,30324,0.070441751
105199,107259,0.070832564
17448,75695,0.070854606
82514,86670,0.070900242
45556,51576,0.070907931
45101,103227,0.071236257
68245,82729,0.07130465
14668,50372,0.07132731
16537,18543,0.07151159
16537,100064,0.072274789
19780,51576,0.072634553
21421,86032,0.073176001
97365,101769,0.073239734
34444,59316,0.073259742
17678,34481,0.073470341
31681,54872,0.073618267
33579,35904,0.073715049
52419,68702,0.073717804
14135,72220,0.073986103
13268,46853,0.073992864
20042,82514,0.074166505
41037,77952,0.074295155
28380,45860,0.074375406
9884,32246,0.074416073
34481,57363,0.075258605
17573,25428,0.07545518
35550,76952,0.075677611
30438,74376,0.075770571
48774,100751,0.075837112
46853,62956,0.075973334
43813,86742,0.076247428
41312,99240,0.076358153
20894,98337,0.076875437
85927,90185,0.0768838
49669,76276,0.076920109
46651,75264,0.076997049
59803,114341,0.077193544
74946,102395,0.077933177
55282,65474,0.0779501
68933,89642,0.078064719
28360,99675,0.078096288
59803,93085,0.078362445
14879,33579,0.078674982
35904,38170,0.078949094
83207,102488,0.079043824
26311,95501,0.079227461
59316,80112,0.079522891
9236,46701,0.079641608
61585,71908,0.079648933
72607,116727,0.079680307
20205,101958,0.079923465
44471,54539,0.080043
53253,77952,0.08021271
51986,68282,0.080425669
17702,113881,0.080510654
74376,74395,0.080978491
9884,113881,0.081040573
5348,42536,0.081213015
30343,97365,0.08125792
98495,107089,0.081324322
68002,95241,0.081385369
67472,73807,0.081969722
28380,93194,0.081991341
26451,35350,0.082644677
46701,48774,0.083209053
